id,message,label,platform,timestamp
2673,"Sure, send me the file when you can.",0,WhatsApp,2024-11-06T04:14:00
4475,Who are you with? Send me a picture.!!1,1,Discord,2024-11-18T03:33:00
97,"Sounds good, talk later. - btw, call me.",0,Instagram,2024-10-31T21:07:00
4462,If you don't reply I'll come to your house.I mean it.,1,Telegram,2024-11-16T12:22:00
4337,"You were active 2 minutes ago, why didn't you respond?Now.",1,Discord,2024-11-07T17:29:00
1418,"Congrats on your achievement! - btw, call me.",0,Twitter,2024-11-13T14:17:00
4430,Where are you? Reply now!!!!1,1,Telegram,2024-10-22T11:51:00
299,"Hey, are we still on for soon? Sent from mobile.",0,Twitter,2024-10-14T18:26:00
4152,If you don't reply I'll come to your house.!!1,1,Twitter,2024-10-10T03:29:00
3072,Where are you? Reply now!! I saw you online.,1,WhatsApp,2024-10-30T12:58:00
4600,Who are you with? Send me a picture.!!! Where are you?,1,Discord,2024-10-16T01:50:00
366,I'll check and update you tomorrow. Edited message.,0,SMS,2024-10-25T07:15:00
1265,"Sure, send me the file when you can. Edited message.",0,Discord,2024-10-31T05:39:00
2843,"Sure, send me the file when you can. Edited message.",0,Twitter,2024-10-30T18:02:00
295,That's hilarious 😂 Thanks!,0,Facebook,2024-10-13T20:35:00
1742,Congrats on your achievement! See you soon.,0,Telegram,2024-10-21T10:12:00
3735,"I know you're there, why aren't you answering?Reply ASAP.",1,Telegram,2024-11-27T00:05:00
1479,"Hey, are we still on for later? Sent from mobile.",0,WhatsApp,2024-10-05T22:26:00
3857,Who are you with? Send me a picture.??,1,Telegram,2024-10-07T04:06:00
2327,"Congrats on your achievement! - btw, call me.",0,Telegram,2024-10-31T10:45:00
1500,"Sounds good, talk later. :)",0,Twitter,2024-11-14T02:06:00
2000,"Got it, I'll be there.",0,Discord,2024-10-08T01:28:00
3001,If you don't reply I'll come to your house.!!1 I saw you online.,1,Discord,2024-10-15T08:34:00
2017,"Happy to help, call me if needed. Thanks!",0,SMS,2024-11-05T23:50:00
2129,"Got it, I'll be there. :)",0,Telegram,2024-11-20T05:54:00
1752,"Sounds good, talk later.",0,Discord,2024-10-24T17:00:00
3303,"You were active 2 minutes ago, why didn't you respond?",1,Twitter,2024-10-22T12:25:00
1638,That's hilarious 😂 :),0,Facebook,2024-10-21T15:27:00
2003,"Got it, I'll be there. Edited message.",0,SMS,2024-10-01T21:25:00
3823,Why did you block me? Answer me now!?? Reply me now!,1,Telegram,2024-11-07T01:20:00
4089,Where are you? Reply now!!Now. Reply me now!,1,Twitter,2024-11-13T08:44:00
3701,Don't ignore me. Reply!,1,Twitter,2024-10-14T00:52:00
1379,"Happy to help, call me if needed. :)",0,SMS,2024-10-16T05:12:00
1614,"Hey, are we still on for this evening? :)",0,Facebook,2024-10-12T08:01:00
793,"Happy to help, call me if needed. Edited message.",0,Instagram,2024-10-11T12:06:00
1680,"Sure, send me the file when you can. Edited message. Let's reschedule if needed.",0,Telegram,2024-11-11T17:57:00
855,Thanks! See you tomorrow. Sent from mobile.,0,Discord,2024-10-28T13:59:00
428,"Sure, send me the file when you can.",0,SMS,2024-10-31T18:25:00
809,I'll check and update you tomorrow. See you soon.,0,SMS,2024-11-01T06:20:00
2351,Thanks! See you later.,0,WhatsApp,2024-10-01T13:50:00
3482,Where are you? Reply now!!I mean it. Where are you?,1,WhatsApp,2024-10-31T00:29:00
1011,"Sure, send me the file when you can. Edited message.",0,Instagram,2024-11-04T13:13:00
3210,Don't ignore me. Reply!??,1,WhatsApp,2024-11-11T01:59:00
4675,If you don't reply I'll come to your house.!!,1,Discord,2024-11-16T11:57:00
684,"Hey, are we still on for soon? Thanks!",0,Discord,2024-11-30T03:24:00
3431,Why did you block me? Answer me now!,1,Twitter,2024-10-01T21:20:00
2993,Thanks! See you next week. See you soon. Let's reschedule if needed.,0,WhatsApp,2024-11-01T17:41:00
1525,"Got it, I'll be there.",0,Twitter,2024-10-22T18:27:00
3719,"I know you're there, why aren't you answering?!!1",1,SMS,2024-11-28T16:47:00
4343,Who are you with? Send me a picture.!!1,1,WhatsApp,2024-11-14T19:33:00
1481,"Got it, I'll be there. :)",0,Instagram,2024-11-02T03:28:00
1433,Thanks! See you later. Thanks!,0,Twitter,2024-10-26T05:04:00
2374,I'll check and update you tomorrow. Thanks!,0,SMS,2024-11-30T15:51:00
3820,Where are you? Reply now!!Now.,1,Telegram,2024-10-04T11:33:00
1683,"Sounds good, talk later. Edited message.",0,Facebook,2024-10-30T01:34:00
2824,"Sounds good, talk later. Thanks!",0,Instagram,2024-10-06T12:43:00
341,"Got it, I'll be there. Sent from mobile.",0,Telegram,2024-10-12T23:55:00
3709,"I know you're there, why aren't you answering?Now.",1,SMS,2024-11-25T12:43:00
2167,Thanks! See you next week. Thanks!,0,SMS,2024-10-08T14:01:00
4476,Don't ignore me. Reply!!!1 Where are you? Call me at 9964518415,1,SMS,2024-11-02T10:27:00
2882,That's hilarious 😂 Edited message.,0,Facebook,2024-10-19T06:04:00
1542,"Hey, are we still on for later?",0,Facebook,2024-11-24T06:08:00
4672,"You were active 2 minutes ago, why didn't you respond?!!!",1,Facebook,2024-10-10T04:57:00
4459,"You were active 2 minutes ago, why didn't you respond?Reply ASAP. I saw you online. Call me at 9934826116",1,WhatsApp,2024-11-10T16:46:00
4839,Where are you? Reply now!!!! Call me at 9612018971,1,Discord,2024-10-23T16:36:00
78,Congrats on your achievement! Edited message.,0,Telegram,2024-10-26T07:09:00
1941,"Sounds good, talk later.",0,Facebook,2024-10-17T21:20:00
362,"Happy to help, call me if needed. :)",0,Discord,2024-11-11T23:41:00
2795,Congrats on your achievement! Sent from mobile.,0,WhatsApp,2024-10-30T13:49:00
2283,That's hilarious 😂 Edited message.,0,Instagram,2024-11-06T20:39:00
1916,"Happy to help, call me if needed. Thanks! Happy to help whenever.",0,SMS,2024-11-07T16:54:00
4528,"You were active 2 minutes ago, why didn't you respond?!!!",1,Telegram,2024-11-14T19:11:00
3868,Why are you with them? Send location immediately.!!1 Where are you? Call me at 9583045299,1,WhatsApp,2024-11-06T04:26:00
120,"Happy to help, call me if needed. See you soon.",0,Instagram,2024-10-04T08:55:00
485,"Hey, are we still on for soon? Thanks!",0,SMS,2024-11-02T06:47:00
3965,"You were active 2 minutes ago, why didn't you respond?Reply ASAP. Where are you?",1,WhatsApp,2024-10-19T00:37:00
2910,"Hey, are we still on for next week? :)",0,WhatsApp,2024-10-17T17:31:00
631,"Happy to help, call me if needed. See you soon. Also, did you get the documents?",0,Discord,2024-10-03T09:23:00
402,Thanks! See you next week.,0,Discord,2024-11-14T18:30:00
1440,"Got it, I'll be there. See you soon.",0,Discord,2024-10-21T10:35:00
4594,"I saw you last night with him, tell me who he is.!! Where are you?",1,Discord,2024-11-05T15:02:00
4365,"You were active 2 minutes ago, why didn't you respond?Reply ASAP.",1,Telegram,2024-11-23T20:55:00
3980,Who are you with? Send me a picture.!!1 Reply me now!,1,WhatsApp,2024-10-07T21:47:00
2134,"Sure, send me the file when you can. Edited message.",0,Telegram,2024-11-19T08:01:00
461,"Sounds good, talk later. - btw, call me.",0,Facebook,2024-11-08T17:10:00
376,"Got it, I'll be there. See you soon.",0,Instagram,2024-10-20T22:09:00
2304,"Thanks! See you Monday. - btw, call me.",0,SMS,2024-11-16T05:46:00
2369,"Hey, are we still on for Monday? Sent from mobile.",0,Instagram,2024-10-10T18:11:00
4165,"You were active 2 minutes ago, why didn't you respond?Now.",1,SMS,2024-11-10T15:06:00
3305,Why are you with them? Send location immediately.??,1,Discord,2024-11-30T02:50:00
1393,"No worries, take your time. :)",0,Facebook,2024-10-29T16:22:00
843,"Sure, send me the file when you can. :)",0,SMS,2024-10-26T16:21:00
1084,"Got it, I'll be there. :) Let's reschedule if needed.",0,SMS,2024-10-09T14:16:00
2677,"Congrats on your achievement! :) Also, did you get the documents?",0,SMS,2024-10-08T02:51:00
1034,"Sure, send me the file when you can. Edited message.",0,Instagram,2024-10-29T07:59:00
829,"Congrats on your achievement! :) Also, did you get the documents?",0,Telegram,2024-10-19T08:34:00
745,"Sounds good, talk later. - btw, call me.",0,Telegram,2024-10-12T11:35:00
3740,"I saw you last night with him, tell me who he is.I mean it. Reply me now!",1,Facebook,2024-10-09T22:19:00
949,I'll check and update you tomorrow. :) Happy to help whenever.,0,WhatsApp,2024-10-07T12:03:00
3207,Why are you with them? Send location immediately. Where are you?,1,Instagram,2024-11-25T20:59:00
2225,Thanks! See you this evening. See you soon.,0,Twitter,2024-10-30T08:22:00
3473,Where are you? Reply now!!Now. Reply me now! Call me at 9586429833,1,Telegram,2024-10-29T22:41:00
133,"Sure, send me the file when you can. Thanks!",0,WhatsApp,2024-10-06T07:43:00
1627,That's hilarious 😂 :),0,SMS,2024-11-14T08:40:00
2704,"Hey, are we still on for soon? Also, did you get the documents?",0,Discord,2024-11-17T20:37:00
3775,"You were active 2 minutes ago, why didn't you respond?",1,WhatsApp,2024-10-29T23:34:00
2939,"Sounds good, talk later. See you soon.",0,Instagram,2024-11-08T19:03:00
151,"Sounds good, talk later.",0,Telegram,2024-11-15T12:24:00
2713,"No worries, take your time. - btw, call me.",0,Telegram,2024-11-06T03:15:00
681,"Sounds good, talk later. Edited message.",0,Facebook,2024-10-19T06:48:00
2335,"Happy to help, call me if needed. See you soon.",0,WhatsApp,2024-11-29T21:12:00
4110,Why didn't you reply? I saw you online.Now.,1,Telegram,2024-10-26T09:11:00
4773,Where are you? Reply now!!Now. I saw you online.,1,SMS,2024-10-17T08:49:00
2638,"Sure, send me the file when you can. Edited message.",0,Twitter,2024-10-04T04:04:00
1476,"Happy to help, call me if needed. - btw, call me.",0,Telegram,2024-11-07T09:46:00
4493,Why did you block me? Answer me now!??,1,Discord,2024-11-26T16:25:00
46,"Happy to help, call me if needed. Edited message.",0,Instagram,2024-10-17T12:08:00
4031,"I saw you last night with him, tell me who he is.I mean it.",1,Telegram,2024-10-19T13:12:00
3025,Who are you with? Send me a picture.,1,Facebook,2024-10-28T11:31:00
2453,"Happy to help, call me if needed. See you soon.",0,Telegram,2024-11-18T17:49:00
4899,"You were active 2 minutes ago, why didn't you respond?I mean it.",1,Facebook,2024-10-10T12:33:00
4624,"I know you're there, why aren't you answering?!!1",1,Twitter,2024-10-26T01:30:00
1071,"Sure, send me the file when you can. Let's reschedule if needed.",0,Telegram,2024-11-01T16:33:00
4490,"I know you're there, why aren't you answering?!!1",1,WhatsApp,2024-11-06T20:33:00
4539,Who are you with? Send me a picture.Reply ASAP. I saw you online.,1,Twitter,2024-10-31T18:16:00
1804,That's hilarious 😂 Thanks!,0,Telegram,2024-10-27T14:01:00
1072,Thanks! See you Monday. Edited message.,0,Discord,2024-11-04T09:28:00
4403,"I know you're there, why aren't you answering?",1,Facebook,2024-11-16T16:09:00
3076,Where are you? Reply now!!!!,1,Instagram,2024-10-19T00:51:00
4436,Don't ignore me. Reply!,1,WhatsApp,2024-10-12T02:32:00
2201,Thanks! See you soon. :),0,Discord,2024-11-09T07:53:00
4602,"I saw you last night with him, tell me who he is.",1,Telegram,2024-11-06T08:45:00
2063,"Got it, I'll be there. - btw, call me.",0,SMS,2024-10-26T05:43:00
871,Congrats on your achievement! :),0,Twitter,2024-10-02T12:37:00
2380,That's hilarious 😂 Sent from mobile.,0,Instagram,2024-11-27T04:20:00
3366,Why are you with them? Send location immediately.Now.,1,SMS,2024-11-20T19:29:00
521,"Sounds good, talk later. See you soon.",0,Twitter,2024-10-20T08:52:00
4224,"I know you're there, why aren't you answering?",1,Discord,2024-11-14T02:51:00
3899,Where are you? Reply now!!Reply ASAP. I saw you online.,1,Discord,2024-11-18T02:29:00
2816,Congrats on your achievement! Thanks!,0,Telegram,2024-11-20T23:43:00
4515,Where are you? Reply now!!!!!,1,Instagram,2024-10-23T11:29:00
493,"Sure, send me the file when you can. Edited message.",0,Twitter,2024-11-13T20:04:00
634,That's hilarious 😂 :) Let's reschedule if needed.,0,Telegram,2024-10-18T12:44:00
2252,"I'll check and update you tomorrow. - btw, call me.",0,Facebook,2024-10-22T07:36:00
664,"Got it, I'll be there. - btw, call me.",0,Facebook,2024-11-15T03:48:00
4786,"I saw you last night with him, tell me who he is.I mean it.",1,SMS,2024-10-16T14:37:00
4573,If you don't reply I'll come to your house.?? I saw you online.,1,SMS,2024-11-30T20:37:00
3936,"I know you're there, why aren't you answering?!!1",1,Instagram,2024-10-20T02:24:00
3383,Where are you? Reply now!!I mean it. I saw you online.,1,WhatsApp,2024-10-08T20:48:00
3767,If you don't reply I'll come to your house.Now.,1,Instagram,2024-11-18T20:58:00
52,"Happy to help, call me if needed. :)",0,Instagram,2024-11-13T20:54:00
4122,Why didn't you reply? I saw you online.!!!,1,Twitter,2024-11-06T14:54:00
1447,"Sure, send me the file when you can. Sent from mobile.",0,Facebook,2024-10-12T20:48:00
1684,"Got it, I'll be there. :)",0,Facebook,2024-11-06T01:38:00
3737,"I know you're there, why aren't you answering?!!1",1,Telegram,2024-11-08T00:37:00
1650,"Sure, send me the file when you can. Thanks!",0,Twitter,2024-11-14T00:18:00
3551,Why did you block me? Answer me now!!!! I saw you online.,1,Discord,2024-11-16T05:15:00
74,I'll check and update you tomorrow. Edited message.,0,Telegram,2024-11-20T23:10:00
1881,Congrats on your achievement!,0,Twitter,2024-10-21T08:54:00
27,"No worries, take your time. Edited message.",0,Facebook,2024-10-26T21:41:00
4228,"I saw you last night with him, tell me who he is.Now.",1,Twitter,2024-11-22T13:22:00
2034,I'll check and update you tomorrow. See you soon.,0,Twitter,2024-10-16T03:24:00
1932,"Happy to help, call me if needed. :)",0,WhatsApp,2024-11-30T16:54:00
1884,That's hilarious 😂 See you soon.,0,Discord,2024-11-20T08:16:00
1269,"Got it, I'll be there. Sent from mobile.",0,SMS,2024-10-03T02:21:00
3191,"I saw you last night with him, tell me who he is.",1,Facebook,2024-11-25T14:49:00
3513,Why didn't you reply? I saw you online.??,1,Twitter,2024-10-01T02:23:00
4056,Who are you with? Send me a picture. Call me at 9322232001,1,WhatsApp,2024-11-09T09:58:00
895,"Sounds good, talk later. See you soon.",0,SMS,2024-11-17T12:46:00
2152,I'll check and update you tomorrow. Edited message.,0,Discord,2024-10-05T21:27:00
1279,"Sounds good, talk later. Sent from mobile.",0,Telegram,2024-11-20T07:08:00
2975,Congrats on your achievement!,0,Telegram,2024-11-21T00:04:00
4297,Where are you? Reply now!!!!1,1,Telegram,2024-11-29T14:34:00
847,"Happy to help, call me if needed. See you soon.",0,Telegram,2024-10-01T23:02:00
1846,That's hilarious 😂 Sent from mobile.,0,Facebook,2024-10-05T17:36:00
1188,Congrats on your achievement! Sent from mobile.,0,Discord,2024-11-30T01:44:00
4249,Why did you block me? Answer me now!!!!,1,Twitter,2024-11-18T13:02:00
1799,"Sure, send me the file when you can. See you soon.",0,WhatsApp,2024-11-27T08:58:00
168,Congrats on your achievement! See you soon.,0,Facebook,2024-11-19T07:38:00
3498,Why did you block me? Answer me now!??,1,Telegram,2024-10-18T14:02:00
3922,Don't ignore me. Reply!!!,1,WhatsApp,2024-11-13T10:28:00
1317,"Sounds good, talk later. Sent from mobile.",0,SMS,2024-10-29T02:51:00
3787,"I know you're there, why aren't you answering?",1,WhatsApp,2024-10-10T12:20:00
939,"No worries, take your time. :)",0,Telegram,2024-11-16T16:19:00
3824,Why are you with them? Send location immediately.!!,1,Discord,2024-11-11T16:40:00
3946,Don't ignore me. Reply!?? Call me at 9162739158,1,Telegram,2024-11-24T20:22:00
657,"No worries, take your time.",0,Telegram,2024-11-23T18:30:00
482,I'll check and update you tomorrow.,0,Instagram,2024-11-18T03:37:00
879,"Sounds good, talk later. Thanks!",0,Twitter,2024-10-17T12:56:00
863,"No worries, take your time. Edited message.",0,Instagram,2024-10-05T08:49:00
3961,"I know you're there, why aren't you answering?Now.",1,SMS,2024-10-15T18:00:00
2390,"Hey, are we still on for this evening? Thanks!",0,Facebook,2024-10-02T00:41:00
1182,Congrats on your achievement! Thanks!,0,WhatsApp,2024-10-16T19:07:00
3658,"I saw you last night with him, tell me who he is.!!1 I saw you online.",1,Telegram,2024-10-09T21:37:00
3176,Don't ignore me. Reply!!! Call me at 9059997565,1,Facebook,2024-10-26T17:56:00
3276,"I saw you last night with him, tell me who he is.Reply ASAP.",1,Instagram,2024-10-22T18:21:00
900,"Happy to help, call me if needed. :)",0,SMS,2024-11-28T01:44:00
1791,"Sure, send me the file when you can. - btw, call me.",0,Discord,2024-10-23T09:07:00
1870,"Hey, are we still on for Monday? Sent from mobile. Let's reschedule if needed.",0,SMS,2024-10-25T09:52:00
891,"No worries, take your time. See you soon.",0,Facebook,2024-10-12T12:31:00
1046,"No worries, take your time.",0,Twitter,2024-10-29T18:37:00
2487,"No worries, take your time. Thanks!",0,Discord,2024-11-30T15:32:00
2045,"Hey, are we still on for Monday? Edited message.",0,Telegram,2024-10-28T01:19:00
629,Thanks! See you tomorrow. Sent from mobile.,0,Telegram,2024-10-10T02:49:00
3461,Don't ignore me. Reply!,1,WhatsApp,2024-11-30T11:12:00
3953,Where are you? Reply now!!Reply ASAP. Reply me now!,1,Telegram,2024-10-08T08:18:00
1501,"Sure, send me the file when you can.",0,Facebook,2024-11-27T12:49:00
474,"Happy to help, call me if needed. Thanks!",0,Twitter,2024-10-11T01:25:00
4431,If you don't reply I'll come to your house.!!,1,SMS,2024-10-12T06:34:00
3577,Don't ignore me. Reply! Where are you?,1,SMS,2024-11-21T02:52:00
220,That's hilarious 😂 See you soon.,0,Twitter,2024-11-10T13:18:00
1653,"Happy to help, call me if needed. - btw, call me.",0,Instagram,2024-10-28T05:17:00
2097,"Sounds good, talk later. :)",0,Facebook,2024-11-11T22:04:00
1951,"Happy to help, call me if needed. :)",0,Twitter,2024-10-16T01:17:00
4517,Why are you with them? Send location immediately.!!! I saw you online.,1,Twitter,2024-10-24T14:13:00
2075,Thanks! See you tomorrow. See you soon.,0,WhatsApp,2024-11-06T09:11:00
